# target: wasp-19
# filter: IRAC 3.6um
# tmid: 2455777.162871 +- 0.000134
# emid: 2455776.767849 +- 0.000410
# transit_depth: 0.020494+-0.000059
# eclipse_depth: 0.004529 +- 0.000159
# nightside_amp: 0.003390 +- 0.000257
# hotspot_amp: 0.004529 +- 0.000159
# hotspot_lon[deg]: -33.255132 +- 3.624146
# hotspot_lat[deg]: 14.164223 +- 6.114429
time,flux,err,xcent,ycent,npp,phase,raw_flux,phasecurve
2455776.626837,1.007076,0.006183,15.079416,15.257379,4.519557,0.326338,451.547390,1.003515
2455776.626860,0.999964,0.006217,15.073065,15.220361,4.652603,0.326367,446.503577,1.003515
2455776.626883,1.004221,0.006205,15.099917,15.228387,4.767055,0.326395,448.251046,1.003516
2455776.626906,0.998624,0.006210,15.115941,15.234346,4.654464,0.326424,447.506380,1.003516
2455776.626928,0.994210,0.006227,15.113897,15.203165,4.606689,0.326453,445.199390,1.003516
2455776.626951,1.005515,0.006187,15.107946,15.204971,4.570444,0.326482,450.833764,1.003516
2455776.626974,1.009089,0.006181,15.126938,15.231987,4.557814,0.326511,451.814987,1.003516
2455776.626997,1.017085,0.006157,15.103535,15.247513,4.674269,0.326540,455.308143,1.003516
2455776.627020,1.008263,0.006188,15.080735,15.255800,4.678020,0.326569,450.757926,1.003517
2455776.627042,1.012765,0.006168,15.103860,15.257215,4.678813,0.326598,453.731023,1.003517
2455776.627065,1.008996,0.006179,15.107733,15.243025,4.651742,0.326626,452.049531,1.003517
2455776.627088,1.004556,0.006193,15.114192,15.232815,4.601107,0.326655,450.002468,1.003517
2455776.627111,0.999838,0.006205,15.122202,15.264400,4.706312,0.326684,448.315311,1.003517
2455776.627133,1.001184,0.006218,15.082703,15.258992,4.788405,0.326713,446.449987,1.003517
2455776.627156,0.995186,0.006217,15.105592,15.260079,4.548082,0.326742,446.565382,1.003518
2455776.627179,1.013082,0.006163,15.104285,15.214999,4.506442,0.326771,454.490289,1.003518
2455776.627202,0.992665,0.006216,15.073120,15.200114,4.477913,0.326800,446.742946,1.003518
2455776.627225,0.998348,0.006206,15.100697,15.201591,4.556507,0.326829,448.094424,1.003518
2455776.627247,1.002020,0.006195,15.080598,15.205656,4.548611,0.326857,449.785393,1.003518
2455776.627270,1.006451,0.006160,15.079990,15.177818,4.390120,0.326886,454.798196,1.003518
2455776.627333,0.999016,0.006178,15.084612,15.162778,4.346399,0.326966,452.195771,1.003519
2455776.627356,0.981324,0.006206,15.116469,15.157796,4.205011,0.326995,448.194198,1.003519
2455776.627378,0.994604,0.006182,15.096653,15.164013,4.294579,0.327023,451.695316,1.003519
2455776.627401,0.999892,0.006171,15.125657,15.164596,4.340519,0.327052,453.267919,1.003519
2455776.627424,1.012873,0.006140,15.087775,15.158664,4.415335,0.327081,457.921399,1.003520
2455776.627447,0.993688,0.006195,15.072946,15.166937,4.348809,0.327110,449.773709,1.003520
2455776.627469,1.000821,0.006173,15.069010,15.145074,4.427693,0.327139,452.950983,1.003520
2455776.627492,1.001560,0.006183,15.070771,15.172344,4.453806,0.327168,451.575164,1.003520
2455776.627515,1.011817,0.006141,15.047341,15.146546,4.389053,0.327197,457.650893,1.003520
2455776.627538,1.004882,0.006165,15.060599,15.179628,4.369182,0.327226,454.092724,1.003520
2455776.627561,0.993848,0.006193,15.047595,15.157955,4.422322,0.327254,450.040041,1.003521
2455776.627583,0.998200,0.006186,15.050355,15.185167,4.402537,0.327283,451.125780,1.003521
2455776.627606,1.008560,0.006180,15.051796,15.213071,4.574780,0.327312,451.917140,1.003521
2455776.627629,1.000022,0.006205,15.088888,15.244103,4.591641,0.327341,448.265528,1.003521
2455776.627652,0.996718,0.006225,15.062725,15.220440,4.621517,0.327370,445.400218,1.003521
2455776.627674,1.007174,0.006186,15.051753,15.196109,4.581663,0.327399,451.109580,1.003521
2455776.627697,0.997648,0.006198,15.110731,15.203812,4.452643,0.327428,449.369800,1.003522
2455776.627720,0.993366,0.006234,15.106676,15.211135,4.711992,0.327457,444.169452,1.003522
2455776.627743,0.995716,0.006221,15.095331,15.240082,4.675134,0.327485,446.018009,1.003522
2455776.627766,1.006754,0.006198,15.063063,15.197184,4.671729,0.327514,449.308895,1.003522
2455776.627788,1.006428,0.006184,15.107141,15.218838,4.562622,0.327543,451.344467,1.003522
2455776.627811,1.014074,0.006164,15.080350,15.191100,4.573897,0.327572,454.255479,1.003522
2455776.627834,1.002852,0.006191,15.108344,15.191695,4.544064,0.327601,450.330604,1.003523
2455776.627857,1.000799,0.006186,15.112432,15.201142,4.432750,0.327630,451.078019,1.003523
2455776.627879,0.992231,0.006208,15.092673,15.194376,4.404051,0.327659,447.885988,1.003523
2455776.627902,0.982684,0.006238,15.127342,15.204634,4.413060,0.327688,443.651098,1.003523
2455776.627925,0.988315,0.006221,15.117645,15.209705,4.396703,0.327717,446.063103,1.003523
2455776.627948,0.980661,0.006256,15.097587,15.228168,4.486023,0.327745,441.054987,1.003523
2455776.627971,0.999909,0.006194,15.088879,15.204225,4.460817,0.327774,449.985455,1.003524
2455776.627993,1.005560,0.006181,15.118093,15.201694,4.501420,0.327803,451.847437,1.003524
2455776.628016,1.007164,0.006168,15.125115,15.203560,4.437118,0.327832,453.796702,1.003524
2455776.628039,0.995346,0.006202,15.113235,15.208132,4.416686,0.327861,448.752630,1.003524
2455776.628062,1.003797,0.006179,15.107922,15.214459,4.426907,0.327890,452.123527,1.003524
2455776.628084,0.999867,0.006174,15.098733,15.192308,4.334676,0.327919,452.881909,1.003524
2455776.628107,1.006528,0.006157,15.117760,15.187062,4.366336,0.327948,455.334618,1.003525
2455776.628130,1.003675,0.006156,15.116527,15.172833,4.297640,0.327976,455.439191,1.003525
2455776.628153,1.003206,0.006135,15.120217,15.156899,4.177402,0.328005,458.557952,1.003525
2455776.628176,0.991877,0.006158,15.086823,15.163559,4.147261,0.328034,455.188130,1.003525
2455776.628198,1.001940,0.006165,15.123029,15.188976,4.327309,0.328063,454.165020,1.003525
2455776.628221,1.012679,0.006147,15.115396,15.192540,4.410105,0.328092,456.760628,1.003525
